paradigm,beta_L,beta_Q,seed,f1_global_macro,f1_per_client_macro,mse_macro,ece_macro,MSE_AlveolarOsteitis,ECE_AlveolarOsteitis,MSE_SecondaryInfection,ECE_SecondaryInfection,MSE_NerveDysesthesia,ECE_NerveDysesthesia,MSE_Bleeding,ECE_Bleeding,F1_global_AlveolarOsteitis,F1_per_client_AlveolarOsteitis,F1_global_SecondaryInfection,F1_per_client_SecondaryInfection,F1_global_NerveDysesthesia,F1_per_client_NerveDysesthesia,F1_global_Bleeding,F1_per_client_Bleeding,fleiss_kappa_per_client_macro,partition_beta_L,partition_beta_Q,partition_label,partition_min_size,partition_method,partition_final_train_size,partition_test_size,partition_pool_rows,partition_remaining_rows_after_test_split,partition_mean_kl_divergence,partition_std_kl_divergence,partition_min_client_size,partition_max_client_size,partition_std_client_size,fleiss_kappa_global_macro
local,0.25,50.0,42,0.44107306190595363,0.4823944781805408,0.0016850029935085332,0.010670854847059433,0.003804524545557797,0.023775150591010853,0.0026937330956570806,0.013255854023930928,0.0001441183216229547,0.002969158299903696,9.763601119630038e-05,0.0026832564733922483,0.46646319229317906,0.5141142198841299,0.5000321342441649,0.5247373431928084,0.37755453552662915,0.4312465761769021,0.4202423855598414,0.459479773468323,0.2601305036895502,0.25,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7662603150257296,0.4306316108619388,3528,5215,445.1087507564865,0.20411095987287364
federated,0.25,50.0,42,0.6424442284860535,0.5734807615354203,0.000735400910343742,0.004148128229736661,0.0013940682401880622,0.006599360711872578,0.0013850926188752055,0.006973616346716881,8.073820936260745e-05,0.0014161218067941567,8.170457294909284e-05,0.0016034140535630286,0.7045757426554792,0.5954002833980732,0.6672374550155796,0.6119097661317765,0.6377662007427749,0.545832482385671,0.5601975155303803,0.5407805142261604,0.4942662273428605,0.25,50.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7662603150257296,0.4306316108619388,3528,5215,445.1087507564865,
centralized,0.5,0.25,42,0.7002006234004926,0.5952344795267418,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.6051476331526952,0.7728162393162393,0.6056264231012486,0.6948722284012946,0.6007504876646246,0.5599339812210512,0.5694133741883989,0.49277000564363355,0.5,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5447422060587135,0.2026051870715343,102,13453,4610.737576570586,
local,0.5,0.25,42,0.4203736027159216,0.43379475272378615,0.01969646619818377,0.06544184146459836,0.017023603164125233,0.06601095719734827,0.018831541144754736,0.0622692642185837,0.020823496133380102,0.06567623639426505,0.02210722435047501,0.06781090804819638,0.4504908565547206,0.4539859222148926,0.4715893512753813,0.45931845375524905,0.36207542217484356,0.4116587397087598,0.3973387808587411,0.4102158952162432,0.1685517547973527,0.5,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5447422060587135,0.2026051870715343,102,13453,4610.737576570586,0.14391493820166482
federated,0.5,0.25,42,0.6977427963963456,0.585383283452733,0.0007048984898574417,0.006168614934198558,0.0013664638390764594,0.011148322954773903,0.001247134176082909,0.010234750732779505,0.0001270847860723734,0.0022367666102945803,7.891115819802508e-05,0.001054619438946247,0.7912296977085838,0.587743802051504,0.7126530159495091,0.617067812678873,0.7046598654471703,0.5857048247750751,0.5824286064801193,0.5510166943054797,0.48330009525482565,0.5,0.25,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5447422060587135,0.2026051870715343,102,13453,4610.737576570586,
centralized,0.5,0.5,42,0.7002006234004926,0.6029697189398188,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.6206074058557342,0.7728162393162393,0.6223634556833698,0.6948722284012946,0.5954059017032637,0.5599339812210512,0.5735021125169072,0.43054770109951357,0.5,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7778631809155032,0.5927750039804034,168,10820,3486.2740569266784,
local,0.5,0.5,42,0.4212012742193197,0.46331778859716966,0.005074324739325675,0.029046130498118383,0.006200536561664194,0.03588379710478087,0.005411649122834206,0.028970035576820367,0.004290714248782024,0.025390046273094286,0.0043943990240222774,0.025940643037778016,0.4598745117828891,0.49330010930709867,0.4462638861305782,0.49140295561676844,0.3800572578725567,0.43711688151020994,0.3986094410912548,0.43145120795460146,0.18544170852514064,0.5,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7778631809155032,0.5927750039804034,168,10820,3486.2740569266784,0.14515033889403342
federated,0.5,0.5,42,0.709357460939421,0.5928826103872251,0.0005889829772058874,0.0026570925972579673,0.0010495067108422518,0.0014545652866363528,0.0011319438926875591,0.005357799793283146,7.684190495638177e-05,0.0011918756971135737,9.763940033735707e-05,0.0026241296119987965,0.7772564578858837,0.5992408951694622,0.7414870554983696,0.6334382841419829,0.6802851955636696,0.5677487864671987,0.6384011348097611,0.5711024757702566,0.42536312469027143,0.5,0.5,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7778631809155032,0.5927750039804034,168,10820,3486.2740569266784,
centralized,0.5,1.0,42,0.7002006234004926,0.6066020343337731,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.6280398308101204,0.7728162393162393,0.6427298370164145,0.6948722284012946,0.5809398168800003,0.5599339812210512,0.5746986526285571,0.5263903189063925,0.5,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.585890139056821,0.33328012971713705,344,10006,3253.5255339400674,
local,0.5,1.0,42,0.43862240846813394,0.4478708993417029,0.002833124120843422,0.016775580758655755,0.005517322977539152,0.03156343870684505,0.003931393753737212,0.01889870531236132,0.0011153563216794282,0.00981774004312853,0.0007684234304178971,0.0068224389722881225,0.4847729525722646,0.46556894489635947,0.48052595205557924,0.4741106708824427,0.3617733525943786,0.4243980824167193,0.42741737665031343,0.42740589917129,0.1843220764332722,0.5,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.585890139056821,0.33328012971713705,344,10006,3253.5255339400674,0.16368392530906717
federated,0.5,1.0,42,0.686989736463183,0.5871851194865426,0.0006758480722055538,0.0057041794437294215,0.0012924617622047663,0.009501731711129347,0.001224828651174903,0.010190932355821134,0.0001059749411069788,0.0016653883519272012,8.012693433556706e-05,0.001458665356040001,0.7619733845118523,0.5967961025838746,0.7073399915471473,0.6253391209605449,0.6751564587788103,0.5644976581607705,0.6034891110149219,0.5621075962409802,0.5172843881069914,0.5,1.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.585890139056821,0.33328012971713705,344,10006,3253.5255339400674,
centralized,0.5,2.0,42,0.7002006234004926,0.6144838600676008,0.00047880598776828265,0.0030505648211110385,0.0009923229226842523,0.006915510435899099,0.0007833607960492373,0.002857369514803092,8.345839160028845e-05,0.0005213550264015793,5.608184073935263e-05,0.0019080243073403835,0.7731800446633853,0.6421215024823571,0.7728162393162393,0.647034316919282,0.6948722284012946,0.5953954886860442,0.5599339812210512,0.5733841321827201,0.5096501178877808,0.5,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5882864074647645,0.4721217425537594,3153,6535,1185.6293687320672,
local,0.5,2.0,42,0.4778986863240619,0.5083036509089242,0.0014950459853935172,0.009459157632438776,0.0032578974962234495,0.02096780909051498,0.0024934996967203916,0.012526426548883317,0.0001327565434621647,0.0023906712336465717,9.603020516806282e-05,0.0019517236567102372,0.5245732203974429,0.548341058243826,0.5294126190922448,0.5410518916610877,0.4002052177674658,0.46743312129590464,0.4574036880390941,0.47638853243487833,0.2638318012925318,0.5,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5882864074647645,0.4721217425537594,3153,6535,1185.6293687320672,0.23066444457818414
federated,0.5,2.0,42,0.662006955055542,0.5979364835660601,0.0007387655969068874,0.006040566530427894,0.0013707882026210427,0.012013807453215123,0.0014344574883580208,0.01071027882148822,7.526123226853088e-05,0.00011846964061260222,7.455546437995508e-05,0.001319710206395636,0.7208688825542704,0.6255972775641746,0.6526964005652545,0.6446595295406911,0.6435859503050168,0.5621088744922909,0.6308765867976261,0.5593802526670839,0.5208597785706051,0.5,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.5882864074647645,0.4721217425537594,3153,6535,1185.6293687320672,
