paradigm,beta_L,beta_Q,seed,f1_global_macro,f1_per_client_macro,mse_macro,ece_macro,MSE_AlveolarOsteitis,ECE_AlveolarOsteitis,MSE_SecondaryInfection,ECE_SecondaryInfection,MSE_NerveDysesthesia,ECE_NerveDysesthesia,MSE_Bleeding,ECE_Bleeding,F1_global_AlveolarOsteitis,F1_per_client_AlveolarOsteitis,F1_global_SecondaryInfection,F1_per_client_SecondaryInfection,F1_global_NerveDysesthesia,F1_per_client_NerveDysesthesia,F1_global_Bleeding,F1_per_client_Bleeding,fleiss_kappa_per_client_macro,partition_beta_L,partition_beta_Q,partition_label,partition_min_size,partition_method,partition_final_train_size,partition_test_size,partition_pool_rows,partition_remaining_rows_after_test_split,partition_mean_kl_divergence,partition_std_kl_divergence,partition_min_client_size,partition_max_client_size,partition_std_client_size,fleiss_kappa_global_macro
local,0.25,2.0,42,0.33174220642093055,0.41465993783912647,0.0018777734074319596,0.014058812992197151,0.004034145106561482,0.027305645223210256,0.0031845566583797334,0.01994338670242578,0.00017848999705165624,0.005152752390131354,0.0001139018677349668,0.0038334676530212162,0.4288882769387355,0.49560342393366674,0.35856851287275343,0.4559430951052,0.2507921805510184,0.3582376474440605,0.288719855321215,0.3488555848735787,0.2518855416829935,0.25,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8243022439125347,0.5199983804610204,3153,6535,1185.6293687320672,0.14189262536331865
federated,0.25,2.0,42,0.47359663701752197,0.4591847162007896,0.0008358885279449169,0.0033479344003523393,0.0014086286537349224,0.006884209491312504,0.0016703269211575389,0.003396725843350093,0.00015422591241076589,0.0026329183019697666,0.00011037262447644025,0.0004778839647769928,0.6828289886717482,0.5941479388544888,0.6097723730394987,0.5916225114680063,0.27635684757962986,0.3169684756473488,0.3254283387792109,0.3339999388333146,0.6716785566900874,0.25,2.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8243022439125347,0.5199983804610204,3153,6535,1185.6293687320672,
centralized,0.25,4.0,42,0.7530718281216868,0.6098964136629184,0.00032402522174379556,0.0031830898666521537,0.0006431192741729319,0.004914686008046071,0.0005592913366854191,0.007250137982269127,4.980021549272351e-05,0.0003797533712349832,4.389006062410772e-05,0.00018778210505843163,0.8150164330182147,0.6197282151545723,0.8047580610509734,0.6125011129454525,0.7196448811429198,0.604299660334521,0.6728679372746393,0.6030566662171275,0.46968584801884244,0.25,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7116853023000992,0.3778989135414627,3531,5969,837.8189541899849,
local,0.25,4.0,42,0.37908152516428834,0.43416280470274754,0.0015694225181505316,0.01061670736403515,0.003271367063280195,0.02122195785343647,0.002735367533750832,0.013946459614982207,0.0001674714745604433,0.00462235901504755,0.00010348400101065636,0.00267605297267437,0.492143918168392,0.5124033545474174,0.41000224961968745,0.4764507325421551,0.28562225954894305,0.38334451000197173,0.328557673320131,0.3644526217194459,0.2636183033902202,0.25,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7116853023000992,0.3778989135414627,3531,5969,837.8189541899849,0.18231163037683412
federated,0.25,4.0,42,0.5142052565661888,0.49656152672740084,0.0006907178903929889,0.003065697745730479,0.0011713107815012336,0.005311434638996918,0.0013593335170298815,0.006316640451550484,0.00013369121006689966,7.475167512893677e-05,9.853605297394097e-05,0.0005599642172455788,0.7181075768874386,0.61868694908712,0.6341837801747833,0.631311281114972,0.3229639180100421,0.34976558919930884,0.3815657511924911,0.38648228750820257,0.7190567593375301,0.25,4.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.7116853023000992,0.3778989135414627,3531,5969,837.8189541899849,
centralized,0.25,8.0,42,0.7530718281216868,0.5895254940685414,0.00032402522174379556,0.0031830898666521537,0.0006431192741729319,0.004914686008046071,0.0005592913366854191,0.007250137982269127,4.980021549272351e-05,0.0003797533712349832,4.389006062410772e-05,0.00018778210505843163,0.8150164330182147,0.597799827719265,0.8047580610509734,0.6013763588385249,0.7196448811429198,0.5807497730568852,0.6728679372746393,0.5781760166594901,0.4396319108063982,0.25,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8175838685013461,0.45440664554545906,1941,5837,1058.472956669182,
local,0.25,8.0,42,0.33499078398776644,0.4226368760031577,0.0018671790168809821,0.014403359406782933,0.004128908645361662,0.029959647347405548,0.003043152147438377,0.018581464761371416,0.00018348022567806765,0.005179294547997415,0.00011317504904582166,0.0038930309703573583,0.42042289498165636,0.5046957559347071,0.3809013839394556,0.4730296034335594,0.2700054450697384,0.3687831576886762,0.26863341196021534,0.344038986955688,0.25741505773110873,0.25,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8175838685013461,0.45440664554545906,1941,5837,1058.472956669182,0.13084270825186417
federated,0.25,8.0,42,0.4804523964567267,0.4588228416132433,0.0008348381852556486,0.0028439504637693368,0.001408810610882938,0.0043740019698937736,0.0016705637099221349,0.00448713906109333,0.00015170799451880157,0.0021455190144479275,0.00010827042569871992,0.0003691418096423149,0.6831133956236638,0.589041772264185,0.6280711779908098,0.6007865168657524,0.28471661353212824,0.31622898603230915,0.32590839868030513,0.32923409129072706,0.6510942098369629,0.25,8.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8175838685013461,0.45440664554545906,1941,5837,1058.472956669182,
centralized,0.25,16.0,42,0.7530718281216868,0.5923548042730691,0.00032402522174379556,0.0031830898666521537,0.0006431192741729319,0.004914686008046071,0.0005592913366854191,0.007250137982269127,4.980021549272351e-05,0.0003797533712349832,4.389006062410772e-05,0.00018778210505843163,0.8150164330182147,0.6009959743491133,0.8047580610509734,0.6048193495243672,0.7196448811429198,0.5824199773425504,0.6728679372746393,0.5811839158762454,0.4522799619325159,0.25,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8012455410670375,0.4449506300383995,2582,5526,796.639818236573,
local,0.25,16.0,42,0.32961194732390486,0.4253414032058316,0.0017906022796523758,0.013752896660981544,0.003844136674888432,0.02606914557466904,0.0030213074176572265,0.02016663234209021,0.00018590811669128016,0.005127502763442074,0.00011105690937256441,0.0036483059637248518,0.4243960301613396,0.5134790708299959,0.36792409028562373,0.4763344832093292,0.24914322619015436,0.3730426754531828,0.27698444265850186,0.33850938333081826,0.25210935330861145,0.25,16.0,Risk_Category_Composite,100,constrained_dirichlet,47000,3000,50000,47000,0.8012455410670375,0.4449506300383995,2582,5526,796.639818236573,0.13998740096194978
